year,month,longitude,latitude,ingenio,hacienda,area,variedad,edad,corte,lote_comercial,lote_semillero,RSD,LSD,incidencia_RSD,incidencia_LSD,prevalencia_RSD,prevalencia_LSD,NDVI,RH2M,PRECTOTCORR,WS2M,PAR,T2M,T2M_MAX,T2M_MIN,densidad_aparente_0-30cm_mean,intercambio_catiónico_0-30cm_mean,fraccion_gruesa_0-30cm_mean,arcillas_0-30cm_mean,nitrogeno_0-30cm_mean,ph_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean,carbono_organico_0-30cm_mean,cluster
2012,3,-76.11,4.29,11,VALPARAISO,1.0,CC 01-678,7.2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.28,19.97,5.37,35.67,23.21,5.4,24.73,39.53,31.87,0
2012,3,-76.3,3.71,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,24.13,7.5,36.8,19.97,5.7,26.67,36.57,32.83,0
2012,3,-76.2,4.25,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,24.77,4.83,36.37,22.36,5.97,25.37,38.23,37.23,0
2012,3,-76.05,4.56,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.31,23.1,8.3,38.33,22.74,5.6,27.3,34.37,30.0,0
2012,3,-75.87,4.33,11,PERALONSO,3.93,CC 85-92,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.78,15.58,1.6,0.88,141.21,15.27,19.76,12.01,1.1,27.2,7.17,37.7,25.39,5.6,25.73,36.6,44.67,1
2012,3,-75.87,4.33,11,PERALONSO,4.87,CC 92-2198,6.3,1,0,1,0.0,5.0,0.0,25.0,0.0,1.03,0.78,15.58,1.6,0.88,141.21,15.27,19.76,12.01,1.1,27.2,7.17,37.7,25.39,5.6,25.73,36.6,44.67,1
2012,3,-76.44,3.33,11,RIOPAILA,4.87,CC 93-4418,6.2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2012,3,-76.44,3.33,11,RIOPAILA,4.87,CC 01-1228,7.2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2012,3,-76.05,4.56,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.31,23.1,8.3,38.33,22.74,5.6,27.3,34.37,30.0,0
2012,3,-76.05,4.56,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.31,23.1,8.3,38.33,22.74,5.6,27.3,34.37,30.0,0
2012,3,-76.05,4.56,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.31,23.1,8.3,38.33,22.74,5.6,27.3,34.37,30.0,0
2012,3,-76.03,4.61,11,PERALONSO,4.87,CC 92-2198,6.3,1,0,1,0.0,5.0,0.0,25.0,0.0,1.03,0.31,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,19.7,3.73,39.9,24.89,5.77,25.93,34.17,33.47,0
2012,3,-76.33,3.32,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.82,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,25.33,5.77,39.03,20.74,6.0,25.67,35.33,35.83,0
2012,3,-76.31,3.28,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.36,18.7,5.53,38.43,21.18,5.7,25.57,36.0,27.23,0
2012,3,-76.44,3.33,11,RIOPAILA,0.9,CC 93-4418,7.2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,22.53,3.97,39.37,21.98,5.67,19.37,41.3,28.97,0
2012,3,-76.27,3.25,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.3,21.7,6.73,40.77,21.53,5.8,23.63,35.63,32.53,0
2012,3,-76.27,3.25,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.3,21.7,6.73,40.77,21.53,5.8,23.63,35.63,32.53,0
2012,3,-76.31,3.28,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.36,18.7,5.53,38.43,21.18,5.7,25.57,36.0,27.23,0
2012,3,-76.05,4.56,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.31,23.1,8.3,38.33,22.74,5.6,27.3,34.37,30.0,0
2012,3,-76.27,3.25,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.3,21.7,6.73,40.77,21.53,5.8,23.63,35.63,32.53,0
2012,3,-76.05,4.56,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.31,23.1,8.3,38.33,22.74,5.6,27.3,34.37,30.0,0
2012,3,-76.51,3.26,11,PERALONSO,4.87,CC 85-92,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.37,21.9,2.13,44.03,23.8,5.6,23.87,32.13,33.1,0
2012,3,-76.2,4.25,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,24.77,4.83,36.37,22.36,5.97,25.37,38.23,37.23,0
2012,3,-76.03,4.61,11,PERALONSO,3.93,CC 85-92,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,19.7,3.73,39.9,24.89,5.77,25.93,34.17,33.47,0
2012,3,-76.2,4.25,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,24.77,4.83,36.37,22.36,5.97,25.37,38.23,37.23,0
2012,3,-76.2,4.25,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,24.77,4.83,36.37,22.36,5.97,25.37,38.23,37.23,0
2012,3,-76.18,4.16,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,18.48,0.94,0.97,135.71,18.21,23.38,14.24,1.33,23.67,8.87,39.4,26.49,5.7,26.57,34.0,47.4,0
2012,3,-76.18,4.16,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,18.48,0.94,0.97,135.71,18.21,23.38,14.24,1.33,23.67,8.87,39.4,26.49,5.7,26.57,34.0,47.4,0
2012,3,-76.2,4.25,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,24.77,4.83,36.37,22.36,5.97,25.37,38.23,37.23,0
2012,3,-76.51,3.26,11,PERALONSO,2.0,CC 01-1940,6.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.37,21.9,2.13,44.03,23.8,5.6,23.87,32.13,33.1,0
2012,3,-76.18,4.16,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,18.48,0.94,0.97,135.71,18.21,23.38,14.24,1.33,23.67,8.87,39.4,26.49,5.7,26.57,34.0,47.4,0
2012,3,-76.18,4.16,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,18.48,0.94,0.97,135.71,18.21,23.38,14.24,1.33,23.67,8.87,39.4,26.49,5.7,26.57,34.0,47.4,0
2012,3,-76.2,4.25,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,24.77,4.83,36.37,22.36,5.97,25.37,38.23,37.23,0
2012,3,-75.97,4.63,11,VALPARAISO,1.0,CC 01-678,7.2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.25,19.27,4.23,38.33,22.53,5.4,29.93,31.7,36.93,0
2012,3,-75.98,4.63,11,VALPARAISO,1.0,CC 01-678,7.2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.3,20.1,4.57,38.43,23.28,5.6,30.87,30.67,39.57,0
2012,3,-76.51,3.26,11,PERALONSO,3.93,CC 85-92,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.37,21.9,2.13,44.03,23.8,5.6,23.87,32.13,33.1,0
2012,3,-76.51,3.26,11,PERALONSO,4.87,CC 92-2198,6.3,1,0,1,0.0,5.0,0.0,25.0,0.0,1.03,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.37,21.9,2.13,44.03,23.8,5.6,23.87,32.13,33.1,0
2012,3,-76.18,4.16,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,18.48,0.94,0.97,135.71,18.21,23.38,14.24,1.33,23.67,8.87,39.4,26.49,5.7,26.57,34.0,47.4,0
2012,3,-76.18,4.16,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,18.48,0.94,0.97,135.71,18.21,23.38,14.24,1.33,23.67,8.87,39.4,26.49,5.7,26.57,34.0,47.4,0
2012,3,-76.03,4.61,11,PERALONSO,2.0,CC 01-1940,6.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,19.7,3.73,39.9,24.89,5.77,25.93,34.17,33.47,0
2012,3,-76.31,3.28,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.36,18.7,5.53,38.43,21.18,5.7,25.57,36.0,27.23,0
2012,3,-76.27,3.25,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.3,21.7,6.73,40.77,21.53,5.8,23.63,35.63,32.53,0
2012,3,-76.02,4.6,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,20.33,6.63,40.63,24.81,5.57,25.83,33.53,33.62,0
2012,3,-76.02,4.6,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,20.33,6.63,40.63,24.81,5.57,25.83,33.53,33.62,0
2012,3,-76.02,4.6,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,20.33,6.63,40.63,24.81,5.57,25.83,33.53,33.62,0
2012,3,-76.12,4.35,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,17.97,6.33,33.83,21.76,5.5,26.03,40.13,39.8,0
2012,3,-76.12,4.35,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,17.97,6.33,33.83,21.76,5.5,26.03,40.13,39.8,0
2012,3,-76.33,3.73,11,VALPARAISO,1.0,CC 01-678,7.2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.64,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.4,22.7,3.33,38.07,19.27,5.63,24.77,37.17,25.77,0
2012,3,-76.07,4.51,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,23.03,3.57,36.23,25.11,5.83,24.83,38.93,39.7,0
2012,3,-76.02,4.6,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,20.33,6.63,40.63,24.81,5.57,25.83,33.53,33.62,0
2012,3,-76.07,4.51,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,23.03,3.57,36.23,25.11,5.83,24.83,38.93,39.7,0
2012,3,-76.07,4.51,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,23.03,3.57,36.23,25.11,5.83,24.83,38.93,39.7,0
2012,3,-76.16,4.28,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,17.77,4.73,38.3,21.77,5.57,24.33,37.4,33.17,0
2012,3,-76.16,4.28,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,17.77,4.73,38.3,21.77,5.57,24.33,37.4,33.17,0
2012,3,-76.02,4.6,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,20.33,6.63,40.63,24.81,5.57,25.83,33.53,33.62,0
2012,3,-75.87,5.06,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.69,16.83,1.8,0.2,138.95,16.58,21.38,13.37,1.17,16.67,6.73,39.33,21.91,5.4,28.67,32.0,33.53,0
2012,3,-76.3,3.71,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,24.13,7.5,36.8,19.97,5.7,26.67,36.57,32.83,0
2012,3,-76.07,4.51,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,23.03,3.57,36.23,25.11,5.83,24.83,38.93,39.7,0
2012,3,-76.16,4.28,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.35,17.77,4.73,38.3,21.77,5.57,24.33,37.4,33.17,0
2012,3,-76.31,3.28,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.36,18.7,5.53,38.43,21.18,5.7,25.57,36.0,27.23,0
2012,3,-76.02,4.6,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,20.33,6.63,40.63,24.81,5.57,25.83,33.53,33.62,0
2012,3,-76.12,4.35,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,17.97,6.33,33.83,21.76,5.5,26.03,40.13,39.8,0
2012,3,-76.31,3.28,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.36,18.7,5.53,38.43,21.18,5.7,25.57,36.0,27.23,0
2012,3,-76.27,3.25,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.3,21.7,6.73,40.77,21.53,5.8,23.63,35.63,32.53,0
2012,3,-76.27,3.25,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.3,21.7,6.73,40.77,21.53,5.8,23.63,35.63,32.53,0
2012,3,-76.31,3.28,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.36,18.7,5.53,38.43,21.18,5.7,25.57,36.0,27.23,0
2012,3,-76.54,3.22,11,VALPARAISO,1.0,CC 01-678,7.2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.71,14.73,0.24,2.54,136.06,14.42,18.99,10.96,1.36,16.83,4.8,37.67,21.8,5.43,31.9,30.43,42.07,0
2012,3,-76.08,4.56,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.16,25.1,6.83,39.3,26.94,5.6,26.4,34.3,47.37,0
2012,3,-76.08,4.56,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.16,25.1,6.83,39.3,26.94,5.6,26.4,34.3,47.37,0
2012,3,-76.33,3.32,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.82,16.11,0.33,2.27,136.06,15.71,20.74,12.17,1.38,25.33,5.77,39.03,20.74,6.0,25.67,35.33,35.83,0
2012,3,-76.08,4.56,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.16,25.1,6.83,39.3,26.94,5.6,26.4,34.3,47.37,0
2012,3,-75.87,4.33,11,PERALONSO,4.87,CC 85-92,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.78,15.58,1.6,0.88,141.21,15.27,19.76,12.01,1.1,27.2,7.17,37.7,25.39,5.6,25.73,36.6,44.67,1
2012,3,-76.07,4.51,11,LALUISA,2.2,CC 85-92,6.6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,23.03,3.57,36.23,25.11,5.83,24.83,38.93,39.7,0
2012,3,-76.07,4.51,11,LALUISA,3.0,CC 01-1228,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,23.03,3.57,36.23,25.11,5.83,24.83,38.93,39.7,0
2012,3,-76.08,4.56,11,LALUISA,1.5,CC 01-678,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.16,25.1,6.83,39.3,26.94,5.6,26.4,34.3,47.37,0
2012,3,-76.12,4.35,11,LALUISA,4.87,CC 01-1940,6.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,17.97,6.33,33.83,21.76,5.5,26.03,40.13,39.8,0
2012,3,-76.12,4.35,11,LALUISA,2.86,CC 97-7170,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,17.97,6.33,33.83,21.76,5.5,26.03,40.13,39.8,0
2012,3,-76.12,4.35,11,LALUISA,1.1,RBCC 85-5113,6.1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.72,21.62,1.77,0.54,135.71,21.58,26.58,18.01,1.33,17.97,6.33,33.83,21.76,5.5,26.03,40.13,39.8,0
2012,3,-75.87,4.33,11,PERALONSO,2.0,CC 01-1940,6.8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.78,15.58,1.6,0.88,141.21,15.27,19.76,12.01,1.1,27.2,7.17,37.7,25.39,5.6,25.73,36.6,44.67,1
2012,3,-76.03,4.61,11,PERALONSO,4.87,CC 85-92,6.8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31,21.62,1.77,0.54,141.21,21.58,26.58,18.01,1.34,19.7,3.73,39.9,24.89,5.77,25.93,34.17,33.47,0
2012,8,-76.36,3.5,10,CIAT,4.87,CC 93-4418,8.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.26,1.49,0.61,137.52,15.85,19.19,13.47,1.39,23.57,2.83,38.93,23.37,5.6,25.9,35.13,35.67,0
2012,8,-76.46,3.64,10,CIAT,4.87,CC 93-4418,8.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.76,16.26,1.49,0.61,137.52,15.85,19.19,13.47,1.19,25.13,4.7,42.57,29.22,5.73,27.07,30.4,45.27,0
2012,8,-76.35,3.83,10,CIAT,4.87,CC 93-4418,8.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.58,17.94,3.58,0.91,137.52,17.68,20.73,15.65,1.37,21.17,5.4,37.07,20.87,5.83,23.43,39.5,33.03,0
2012,8,-76.32,3.78,10,CIAT,4.87,CC 93-4418,8.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,17.94,3.58,0.91,137.52,17.68,20.73,15.65,1.37,24.1,6.0,33.83,22.5,5.83,26.33,39.77,32.93,0
2012,8,-76.45,3.53,10,CIAT,4.87,CC 93-4418,8.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.63,16.26,1.49,0.61,137.52,15.85,19.19,13.47,1.42,22.33,3.53,36.03,21.42,6.0,24.6,39.4,25.17,0
2013,12,-76.23,4.25,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,5.0,0.0,25.0,0.0,1.58,0.84,21.32,0.58,0.79,124.48,21.16,25.91,18.6,1.28,25.1,5.33,40.27,24.63,5.7,24.93,34.8,34.97,0
2013,12,-76.23,4.25,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.84,21.32,0.58,0.79,124.48,21.16,25.91,18.6,1.28,25.1,5.33,40.27,24.63,5.7,24.93,34.8,34.97,0
2013,12,-76.34,3.39,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,5.0,0.0,25.0,0.0,1.58,0.81,16.85,0.36,0.69,127.82,16.4,20.87,13.0,1.42,25.47,4.1,37.07,21.74,5.7,24.13,38.77,33.43,0
2013,12,-76.34,3.39,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,16.85,0.36,0.69,127.82,16.4,20.87,13.0,1.42,25.47,4.1,37.07,21.74,5.7,24.13,38.77,33.43,0
2013,12,-76.41,3.26,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,16.85,0.36,0.69,127.82,16.4,20.87,13.0,1.34,24.43,6.0,39.63,20.87,5.43,24.1,36.3,34.83,0
2013,12,-76.42,3.26,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,5.0,0.0,25.0,0.0,1.58,0.52,16.85,0.36,0.69,127.82,16.4,20.87,13.0,1.33,24.37,5.33,41.7,20.25,5.73,20.1,38.2,30.8,0
2013,12,-76.02,4.57,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.32,0.58,0.79,123.09,21.16,25.91,18.6,1.3,20.1,5.63,36.4,20.74,5.53,29.43,34.13,31.53,0
2013,12,-76.02,4.57,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,5.0,0.0,25.0,0.0,1.58,0.8,21.32,0.58,0.79,123.09,21.16,25.91,18.6,1.3,20.1,5.63,36.4,20.74,5.53,29.43,34.13,31.53,0
2013,12,-76.41,3.26,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,5.0,0.0,25.0,0.0,1.58,0.68,16.85,0.36,0.69,127.82,16.4,20.87,13.0,1.34,24.43,6.0,39.63,20.87,5.43,24.1,36.3,34.83,0
2013,12,-75.98,4.22,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.77,18.82,0.38,0.59,123.09,18.43,23.41,15.11,1.19,22.93,8.0,34.93,30.64,5.5,27.4,37.63,47.27,2
2013,12,-75.98,4.22,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,5.0,0.0,25.0,0.0,1.58,0.77,18.82,0.38,0.59,123.09,18.43,23.41,15.11,1.19,22.93,8.0,34.93,30.64,5.5,27.4,37.63,47.27,2
2013,12,-76.42,3.26,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.52,16.85,0.36,0.69,127.82,16.4,20.87,13.0,1.33,24.37,5.33,41.7,20.25,5.73,20.1,38.2,30.8,0
2013,12,-76.32,3.18,11,LAGRANCOLOMBIA,3.17,CC 85-92,6.9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.65,15.62,0.29,1.02,127.82,15.4,19.48,12.13,1.3,23.27,7.87,37.67,23.39,5.73,25.8,36.53,40.1,0
